fpr,tpr
0.01112759643916914,0.8147415285678952
0.01112759643916914,0.8149888696512491
0.011374876360039565,0.8149888696512491
0.011374876360039565,0.815730892901311
0.01162215628090999,0.815730892901311
0.01162215628090999,0.8159782339846648
0.01211671612265084,0.8159782339846648
0.01211671612265084,0.8164729161513727
0.012363996043521267,0.8164729161513727
0.012363996043521267,0.8169675983180806
0.012611275964391691,0.8169675983180806
0.012611275964391691,0.8182043037348503
0.012858555885262116,0.8182043037348503
0.012858555885262116,0.8194410091516201
0.013105835806132542,0.8194410091516201
0.013105835806132542,0.8226564432352214
0.013353115727002967,0.8226564432352214
0.013353115727002967,0.8248825129854068
0.013600395647873393,0.8248825129854068
0.013600395647873393,0.8271085827355924
0.013847675568743818,0.8271085827355924
0.013847675568743818,0.8278506059856542
0.014094955489614243,0.8278506059856542
0.014094955489614243,0.8280979470690082
0.014342235410484669,0.8280979470690082
0.014342235410484669,0.8285926292357161
0.014589515331355093,0.8285926292357161
0.014589515331355093,0.8310660400692556
0.01483679525222552,0.8310660400692556
0.01483679525222552,0.8337867919861489
0.01533135509396637,0.8337867919861489
0.01533135509396637,0.8350234974029186
0.015578635014836795,0.8350234974029186
0.015578635014836795,0.8352708384862726
0.016320474777448073,0.8352708384862726
0.016320474777448073,0.8362602028196884
0.016567754698318497,0.8362602028196884
0.016567754698318497,0.8374969082364581
0.016815034619188922,0.8374969082364581
0.016815034619188922,0.8389809547365817
0.017062314540059347,0.8389809547365817
0.017062314540059347,0.8397229779866435
0.01730959446092977,0.8397229779866435
0.01730959446092977,0.8402176601533514
0.0175568743818002,0.8402176601533514
0.0175568743818002,0.842443729903537
0.017804154302670624,0.842443729903537
0.017804154302670624,0.8426910709868909
0.01805143422354105,0.8426910709868909
0.01805143422354105,0.8431857531535988
0.018793273986152326,0.8431857531535988
0.018793273986152326,0.8446697996537225
0.01904055390702275,0.8446697996537225
0.01904055390702275,0.8476378926539698
0.019287833827893175,0.8476378926539698
0.019287833827893175,0.8481325748206777
0.0195351137487636,0.8481325748206777
0.0195351137487636,0.8483799159040316
0.019782393669634024,0.8483799159040316
0.019782393669634024,0.8506059856542172
0.020029673590504452,0.8506059856542172
0.020029673590504452,0.851348008904279
0.020276953511374877,0.851348008904279
0.020276953511374877,0.8525847143210488
0.0205242334322453,0.8525847143210488
0.0205242334322453,0.8545634429878803
0.020771513353115726,0.8545634429878803
0.020771513353115726,0.8560474894880039
0.02101879327398615,0.8560474894880039
0.02101879327398615,0.8570368538214197
0.02126607319485658,0.8570368538214197
0.02126607319485658,0.8609943111550828
0.021513353115727003,0.8609943111550828
0.021513353115727003,0.8624783576552065
0.021760633036597428,0.8624783576552065
0.021760633036597428,0.8629730398219144
0.02225519287833828,0.8629730398219144
0.02225519287833828,0.8644570863220381
0.022502472799208705,0.8644570863220381
0.022502472799208705,0.864951768488746
0.02274975272007913,0.864951768488746
0.02274975272007913,0.8656937917388078
0.023491592482690407,0.8656937917388078
0.023491592482690407,0.8661884739055157
0.02373887240356083,0.8661884739055157
0.02373887240356083,0.8666831560722236
0.02423343224530168,0.8666831560722236
0.02423343224530168,0.8671778382389315
0.024727992087042534,0.8671778382389315
0.024727992087042534,0.8686618847390551
0.024975272007912958,0.8686618847390551
0.024975272007912958,0.8696512490724709
0.025469831849653807,0.8696512490724709
0.025469831849653807,0.8703932723225327
0.025717111770524232,0.8703932723225327
0.025717111770524232,0.8723720009893643
0.02596439169139466,0.8723720009893643
0.02596439169139466,0.8731140242394262
0.026211671612265085,0.8731140242394262
0.026211671612265085,0.8743507296561959
0.026706231454005934,0.8743507296561959
0.026706231454005934,0.8745980707395499
0.02744807121661721,0.8745980707395499
0.02744807121661721,0.8748454118229038
0.027695351137487636,0.8748454118229038
0.027695351137487636,0.8758347761563195
0.02794263105835806,0.8758347761563195
0.02794263105835806,0.8760821172396736
0.028189910979228485,0.8760821172396736
0.028189910979228485,0.8770714815730893
0.028437190900098913,0.8770714815730893
0.028437190900098913,0.8785555280732129
0.028684470820969338,0.8785555280732129
0.028684470820969338,0.8788028691565669
0.028931750741839762,0.8788028691565669
0.028931750741839762,0.883255008656938
0.029179030662710187,0.883255008656938
0.029179030662710187,0.8857284194904773
0.02942631058358061,0.8857284194904773
0.02942631058358061,0.8877071481573089
0.029920870425321464,0.8877071481573089
0.029920870425321464,0.8889438535740787
0.03016815034619189,0.8889438535740787
0.03016815034619189,0.8894385357407866
0.030415430267062313,0.8894385357407866
0.030415430267062313,0.891911946574326
0.03066271018793274,0.891911946574326
0.03066271018793274,0.8926539698243878
0.030909990108803166,0.8926539698243878
0.030909990108803166,0.8948800395745733
0.03115727002967359,0.8948800395745733
0.03115727002967359,0.8951273806579273
0.031404549950544015,0.8951273806579273
0.031404549950544015,0.8956220628246352
0.03165182987141444,0.8956220628246352
0.03165182987141444,0.8971061093247589
0.031899109792284865,0.8971061093247589
0.031899109792284865,0.8988374969082364
0.03214638971315529,0.8988374969082364
0.03214638971315529,0.8995795201582983
0.032393669634025714,0.8995795201582983
0.032393669634025714,0.8998268612416522
0.032640949554896145,0.8998268612416522
0.032640949554896145,0.9003215434083601
0.03288822947576657,0.9003215434083601
0.03288822947576657,0.9005688844917141
0.033135509396636995,0.9005688844917141
0.033135509396636995,0.9015582488251298
0.03338278931750742,0.9015582488251298
0.03338278931750742,0.9020529309918377
0.033630069238377844,0.9020529309918377
0.033630069238377844,0.9032896364086075
0.03437190900098912,0.9032896364086075
0.03437190900098912,0.9037843185753154
0.03461918892185954,0.9037843185753154
0.03461918892185954,0.9042790007420233
0.034866468842729974,0.9042790007420233
0.034866468842729974,0.9045263418253772
0.0351137487636004,0.9045263418253772
0.0351137487636004,0.9047736829087312
0.03536102868447082,0.9047736829087312
0.03536102868447082,0.905763047242147
0.03560830860534125,0.905763047242147
0.03560830860534125,0.9060103883255008
0.0361028684470821,0.9060103883255008
0.0361028684470821,0.9065050704922087
0.036597428288822946,0.9065050704922087
0.036597428288822946,0.9067524115755627
0.03733926805143423,0.9067524115755627
0.03733926805143423,0.9079891169923324
0.03758654797230465,0.9079891169923324
0.03758654797230465,0.9094731634924561
0.037833827893175076,0.9094731634924561
0.037833827893175076,0.9124412564927035
0.0380811078140455,0.9124412564927035
0.0380811078140455,0.9139253029928271
0.038328387734915925,0.9139253029928271
0.038328387734915925,0.914172644076181
0.038822947576656774,0.914172644076181
0.038822947576656774,0.914419985159535
0.0390702274975272,0.914419985159535
0.0390702274975272,0.9146673262428889
0.039317507418397624,0.9146673262428889
0.039317507418397624,0.9156566905763047
0.03956478733926805,0.9156566905763047
0.03956478733926805,0.9171407370764284
0.040059347181008904,0.9171407370764284
0.040059347181008904,0.9181301014098442
0.040553907022749754,0.9181301014098442
0.040553907022749754,0.9186247835765521
0.04129574678536103,0.9186247835765521
0.04129574678536103,0.9196141479099679
0.04154302670623145,0.9196141479099679
0.04154302670623145,0.9206035122433837
0.0420375865479723,0.9206035122433837
0.0420375865479723,0.9213455354934454
0.04253214638971316,0.9213455354934454
0.04253214638971316,0.9218402176601533
0.04277942631058358,0.9218402176601533
0.04277942631058358,0.923324264160277
0.04302670623145401,0.923324264160277
0.04302670623145401,0.923571605243631
0.04327398615232443,0.923571605243631
0.04327398615232443,0.9245609695770467
0.04376854599406528,0.9245609695770467
0.04376854599406528,0.9248083106604007
0.04426310583580613,0.9248083106604007
0.04426310583580613,0.9250556517437546
0.04451038575667656,0.9250556517437546
0.04451038575667656,0.9260450160771704
0.04549950544015826,0.9260450160771704
0.04549950544015826,0.9262923571605244
0.045746785361028684,0.9262923571605244
0.045746785361028684,0.9267870393272323
0.04648862512363996,0.9267870393272323
0.04648862512363996,0.928271085827356
0.04673590504451038,0.928271085827356
0.04673590504451038,0.9297551323274796
0.046983184965380814,0.9297551323274796
0.046983184965380814,0.9304971555775414
0.04723046488625124,0.9304971555775414
0.04723046488625124,0.9307444966608954
0.04747774480712166,0.9307444966608954
0.04747774480712166,0.9309918377442493
0.04797230464886251,0.9309918377442493
0.04797230464886251,0.9317338609943111
0.04821958456973294,0.9317338609943111
0.04821958456973294,0.932228543161019
0.04846686449060336,0.932228543161019
0.04846686449060336,0.9334652485777888
0.04945598417408507,0.9334652485777888
0.04945598417408507,0.9337125896611427
0.04970326409495549,0.9337125896611427
0.04970326409495549,0.9339599307444967
0.05019782393669634,0.9339599307444967
0.05019782393669634,0.9349492950779125
0.050445103857566766,0.9349492950779125
0.050445103857566766,0.9354439772446204
0.05069238377843719,0.9354439772446204
0.05069238377843719,0.9359386594113283
0.050939663699307615,0.9359386594113283
0.050939663699307615,0.9361860004946821
0.05118694362017804,0.9361860004946821
0.05118694362017804,0.9371753648280979
0.051434223541048464,0.9371753648280979
0.051434223541048464,0.9374227059114519
0.05242334322453017,0.9374227059114519
0.05242334322453017,0.9376700469948058
0.05316518298714144,0.9376700469948058
0.05316518298714144,0.9379173880781598
0.05341246290801187,0.9379173880781598
0.05341246290801187,0.9381647291615137
0.05440158259149357,0.9381647291615137
0.05440158259149357,0.9384120702448677
0.05514342235410485,0.9384120702448677
0.05514342235410485,0.9389067524115756
0.05539070227497527,0.9389067524115756
0.05539070227497527,0.9391540934949295
0.055637982195845696,0.9391540934949295
0.055637982195845696,0.9403907989116992
0.05588526211671612,0.9403907989116992
0.05588526211671612,0.9406381399950532
0.056132542037586546,0.9406381399950532
0.056132542037586546,0.9408854810784071
0.056874381800197826,0.9408854810784071
0.056874381800197826,0.941380163245115
0.057368941641938676,0.941380163245115
0.057368941641938676,0.941627504328469
0.0576162215628091,0.941627504328469
0.0576162215628091,0.9418748454118229
0.05811078140454995,0.9418748454118229
0.05811078140454995,0.9421221864951769
0.058358061325420374,0.9421221864951769
0.058358061325420374,0.9428642097452387
0.0586053412462908,0.9428642097452387
0.0586053412462908,0.9431115508285927
0.05934718100890208,0.9431115508285927
0.05934718100890208,0.9433588919119466
0.059594460929772504,0.9433588919119466
0.059594460929772504,0.9438535740786544
0.06033630069238378,0.9438535740786544
0.06033630069238378,0.9441009151620084
0.06107814045499505,0.9441009151620084
0.06107814045499505,0.9448429384120702
0.06157270029673591,0.9448429384120702
0.06157270029673591,0.9455849616621321
0.06231454005934718,0.9455849616621321
0.06231454005934718,0.94607964382884
0.0625618199802176,0.94607964382884
0.0625618199802176,0.9463269849121939
0.06503461918892187,0.9463269849121939
0.06503461918892187,0.9475636903289636
0.06552917903066272,0.9475636903289636
0.06552917903066272,0.9480583724956715
0.06577645895153314,0.9480583724956715
0.06577645895153314,0.9483057135790255
0.06627101879327399,0.9483057135790255
0.06627101879327399,0.9485530546623794
0.06676557863501484,0.9485530546623794
0.06676557863501484,0.9488003957457334
0.06701285855588526,0.9488003957457334
0.06701285855588526,0.9492950779124413
0.06824925816023739,0.9492950779124413
0.06824925816023739,0.9495424189957952
0.06874381800197824,0.9495424189957952
0.06874381800197824,0.9497897600791492
0.06899109792284866,0.9497897600791492
0.06899109792284866,0.9500371011625031
0.06998021760633037,0.9500371011625031
0.06998021760633037,0.950531783329211
0.07096933728981207,0.950531783329211
0.07096933728981207,0.950779124412565
0.07146389713155292,0.950779124412565
0.07146389713155292,0.9512738065792729
0.0722057368941642,0.9512738065792729
0.0722057368941642,0.9520158298293346
0.07270029673590504,0.9520158298293346
0.07270029673590504,0.9522631709126886
0.07294757665677547,0.9522631709126886
0.07294757665677547,0.9525105119960425
0.07344213649851632,0.9525105119960425
0.07344213649851632,0.9527578530793965
0.07418397626112759,0.9527578530793965
